id,month,n_seconds_1,n_seconds_2,n_seconds_3,carrier,devicebrand,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target
1124e42649bbe9d977fcae57f,10,"847,46","75,099","40,397",TURKCELL,samsung,"-2,728","1,892","0,059","-1,111","3,749","2,943","1,048","0,47","-0,331","-3,589","-0,101","-0,768","3,409","-0,681","3,154","-2,348","-1,89","-1,681","1,332","-0,596","1,876","0,413","-1,116","-0,355","0,469","-0,749","2,12","-2,059","1,409","-1,693","1,759","3,279","-0,791","0,913","-0,044","-6,278","1,39","0,253","-2,436","-0,771","0,742","-1,268","-1,576","0,485","-0,048","1,092","-1,66","-2,15",10,40,"menu6, menu2, menu4"
5335d454d13508e44b313733d,10,"846,703","57,972","44,319",VODAFONE TR,Apple,"-1,783","2,406","-0,17","-0,331","3,6","1,454","1,507","-0,055","0,563","-4,499","1,035","-0,904","3,904","-1,734","3,179","-2,11","-1,947","-1,763","1,437","-2,192","0,912","1,64","-0,457","0,107","-1,414","0,361","2,251","-1,815","-0,201","-0,383","0,587","2,68","-0,883","0,582","0,604","-5,828","0,205","1,516","-2,321","-2,367","0,485","-1,723","-1,149","1,584","0,513","2,133","-0,875","-2,694",18,61,"menu7, menu2, menu4"
e44c7f5a8fb2bc6382eb908af,10,"845,954","191,594","44,002",VODAFONE UK,samsung,"-0,698","0,654","0,754","-0,39","2,899","4,209","0,708","1,322","1,95","-4,205","0,587","2,067","3,025","-1,216","1,952","-2,212","-0,453","-2,751","-1,652","-1,527","1,383","1,521","-1,158","0,36","-0,29","-2,099","-0,44","-1,955","0,631","-2,289","1,256","3,454","-0,683","0,648","1,163","-5,799","1,385","0,502","-1,208","-1,332","1,787","-1,777","-2,418","0,858","-0,728","0,957","-1,464","-2,579",16,34,"menu6, menu2, menu5"
02a5daa2659504e7defc7f7fa,10,"845,814","217,413","98,276",TURK TELEKOM,samsung,"-1,12","1,91","-0,733","0,456","3,177","2,709","-1,327","1,619","1,763","-5,581","-1,612","1,518","3,084","-1,587","3,784","-1,663","-1,162","-0,978","-0,101","-2,711","0,956","2,321","1,539","-0,036","-0,329","1,023","-0,342","-1,967","-0,567","-1,872","0,248","1,805","-0,192","1,569","0,098","-4,72","1,689","2,769","-4,17","-1,324","0,102","-1,449","-2,528","2,088","-1,315","-0,078","0,091","-1,399",7,49,"menu2, menu4, menu5"
bbdb2c698b28b525c51d119ad,10,"845,254","759,058","516,235",TURKCELL,samsung,"-1,104","0,409","0,628","-0,383","3,283","2,622","0,677","-0,211","-0,186","-3,681","-0,947","-0,698","3,969","-1,82","2,889","-2,332","-1,256","-2,567","1,847","-1,353","2,294","0,534","-2,154","0,533","1,565","-0,037","1,884","-2,515","1,335","-0,261","0,754","2,269","-0,162","0,306","0,23","-6,423","1,036","1,33","-3,335","-0,865","1,475","-0,421","-0,809","0,389","0,775","0,115","-1,065","-2,637",18,53,"menu6, menu2, menu1"
69f4170c45146523288821fff,10,"845,019","578,93","218,809",TURK TELEKOM,OPPO,"-1,474","1,163","-0,478","0,313","3,382","2,318","0,67","0,832","1,108","-5,114","0,112","0,243","3,02","-1,151","4,392","-1,293","-1,393","-1,886","-0,229","-1,028","0,512","3,585","-0,942","-0,073","-0,005","-1,055","-1,589","-1,106","0,752","-1,038","-0,372","3,808","0,772","-1,099","-0,521","-5,26","2,076","0,633","-2,947","-1,325","0,251","-1,389","-2,082","2,509","-0,016","-0,381","-0,69","-2,312",10,51,"menu9, menu4, menu6"
63ef1166bae3e8a28a69727d9,10,"844,595","211,167","148,807",TURKCELL,Apple,"-1,917","1,664","-1,445","-1,649","3,554","2,764","-0,565","0,614","-0,655","-3,952","-1,715","-1,355","3,391","-1,419","1,495","-1,151","-1,132","-2,202","0,673","-3,718","3,142","0,321","-1,234","0,394","1,318","1,685","2,231","-1,467","-0,293","-0,2","1,62","2,621","-0,287","0,899","-0,966","-5,658","2,46","0,359","-2,742","0,646","-0,192","-1,188","-1,113","0,536","1,409","1,426","-0,116","-1,874",17,39,"menu6, menu2, menu1"
64efbd61988340bb38baa7357,10,"844,459","199,672","182,206",TURKCELL,Apple,"-1,767","2,641","-0,675","0,153","2,536","1,814","0,682","-0,371","1,8","-3,857","-0,246","-0,04","3,155","-0,807","3,843","-1,791","-2,89","-2,269","-0,297","-1,633","2,016","1,851","-1,105","1,032","0,388","-0,319","1,33","-2,442","-0,208","-0,929","2,483","1,884","-0,607","-0,085","-0,045","-6,387","0,853","1,219","-1,939","0,195","1,578","-1,174","-1,995","1,817","0,14","0,821","-0,888","-3,877",16,43,"menu2, menu4, menu5"
076f530966262208260c3665a,10,"844,435","415,471","262,121",VODAFONE TR,Redmi,"-2,262","2,736","0,1","-1,172","2,84","2,142","-1,278","1,408","1,284","-4,94","-0,558","-2,001","1,607","-0,496","1,499","-2,566","-2,594","-2,863","1,072","-2,705","1,665","1,939","0,824","-1,502","1,664","2,227","3,296","0,124","0,65","0,098","0,76","1,78","-0,866","0,445","0,043","-5,173","2,807","0,377","-3,687","-1,444","-0,292","-1,291","-0,646","0,723","0,814","2,186","0,187","-3,694",19,66,"menu6, menu2, menu9"
9e2ebbc6615a6b8d24cc7d3e7,10,"844,349","416,766","120,967",TURKCELL,Apple,"-1,09","3,099","-1,404","0,434","1,975","3,108","-0,609","0,995","1,306","-5,701","0,047","0,006","3,73","-1,213","1,049","-3,413","-2,842","-2,79","1,198","-1,885","0,382","2,006","-0,82","-1,301","-0,995","-0,188","2,255","-0,457","0,309","0,779","0,775","1,84","-0,176","-0,379","2,698","-4,567","2,166","0,783","-2,249","-2,239","0,901","-1,937","-1,789","2,842","-0,514","2,304","-0,152","-3,207",21,41,"menu2, menu1, menu8"
fd9e86ec13fd73c6cb3fe4056,10,"844,066","354,99","340,34",TURKCELL,Apple,"-1,822","1,102","0,108","-0,018","4,357","2,991","1,304","0,836","0,055","-3,253","0,183","-0,123","2,164","-1,831","3,446","-1,944","-1,997","-2,745","-0,33","-1,058","1,623","2,533","-1,702","0,064","1,039","-0,553","-0,674","-1,196","-1,248","-1,407","-0,602","4,358","0,206","0,733","0,208","-5,612","1,318","0,19","-2,632","-0,203","1,149","-1,135","-0,497","0,51","0,975","1,582","-1,782","-3,014",28,48,"menu6, menu9, menu5"
2086d2f6325c9b13259183703,10,"843,458","208,373","199,99",TURK TELEKOM,Apple,"-0,347","1,882","-0,443","-0,482","3,971","1,796","0,421","1,357","0,562","-2,806","0,025","-2,676","2,005","-0,804","2,737","-3,173","-1,521","-3,374","0,274","-2,033","2,895","0,177","-1,142","-0,964","0,337","0,115","2,469","-2,394","1,603","0,229","-0,134","2,557","-1,382","1,883","-0,195","-5,66","0,561","0,122","-3,638","-1,184","2,654","0,083","-0,585","-0,045","1,371","1,308","-0,669","-2,755",21,58,"menu6, menu2, menu1"
5691de3148b65507d0edccc60,10,"843,082","83,294","73,335",TURK TELEKOM,HUAWEI,"-0,903","2,072","1,255","-0,155","2,746","2,365","-0,487","0,079","0,408","-3,678","-1,665","-2,53","2,762","-1,089","1,244","-1,892","-3,056","-1,512","-0,54","-1,801","1,034","-0,034","1,824","-1,019","1,583","2,44","3,157","-1,531","1,115","0,394","0,299","2,11","-0,149","0,485","1,303","-6,103","2,129","0,308","-2,175","-3,568","-0,182","-1,299","-2,173","0,002","1,452","2,269","0,571","-3,24",23,59,"menu9, menu3, menu2"
ced944e971ad82c9e3fb7c02e,10,"842,56","308,816","255,615",TURKCELL,Apple,"-2,509","1,294","0,303","-0,189","2,076","2,026","1,753","0,347","0,175","-4,701","0,486","-0,584","4,348","-1,346","3,331","-2,183","-1,459","-1,595","1,6","-1,831","0,549","2,014","-0,671","0,467","-1,221","-0,078","0,628","-1,428","0,046","-0,769","0,833","3,879","-0,087","1,03","0,254","-6,602","0,685","-0,018","-2,501","-0,659","0,697","-0,968","-1,063","0,821","-0,009","1,814","-0,846","-2,378",12,34,"menu9, menu3, menu6"
a6c19e52645f3db3accddff5b,10,"842,361","691,234","149,723",TURK TELEKOM,samsung,"-0,481","2,4","-0,575","-1,752","5,176","1,957","0,221","0,67","-0,13","-3,081","0,44","-1,248","1,13","-0,571","3,992","-2,447","-2,8","-2,325","-0,379","-1,441","1,727","0,634","-1,184","-0,399","0,989","-0,95","2,81","-2,463","-0,236","-0,807","0,261","2,868","0,141","1,493","-0,029","-5,596","0,901","0,745","-2,522","-1,675","2,087","-1,113","-0,801","1,053","1,36","0,045","-0,009","-3,385",26,57,"menu6, menu2, menu9"
96cd8c649c15c8699820a46dc,10,"842,12","265,714","114,196",TURKCELL,samsung,"-1,26","2,396","0,528","-1,752","2,903","3,817","-1,445","0,878","-0,087","-4,54","-1,743","-1,323","2,385","-0,356","2,952","-1,236","-3,299","-1,267","0,379","-2,463","2,225","1,95","0,701","-0,974","1,43","3,983","1,901","-2,23","-0,189","-0,492","-1,858","1,411","-1,491","0,637","-0,165","-5,635","1,604","1,438","-2,269","-1,38","0,213","-0,109","-1,294","0,407","1,298","0,385","0,259","-2,142",36,87,"menu3, menu2, menu8"
75017a9f603c7031da216178b,10,"842,002","343,379","138,435",TURKCELL,xiaomi,"-1,881","1,8","0,465","-0,806","4,037","3,171","0,553","0,194","1,159","-3,127","-0,071","-0,07","2,898","-1,84","3,145","-2,244","-1,274","-2,174","-0,636","-1,549","2,122","0,753","-0,255","0,577","0,183","0,116","1,955","-2,631","0,433","-2,479","-0,843","3,27","0,256","1,743","0,053","-5,864","1,337","0,292","-2,923","-2,452","1,404","-1,345","-1,72","0,861","0,7","0,212","-0,428","-1,613",20,51,"menu6, menu2, menu8"
9aa14652c683f7d278c48a5ad,10,"841,552","314,795","132,179",TURK TELEKOM,samsung,"-2,094","1,39","-1,377","-0,904","3,639","2,06","0,845","-0,182","0,675","-3,506","-0,114","-1,413","1,335","-1,564","4,392","-1,961","-3,011","-1,168","-0,357","-1,963","1,879","0,693","-0,96","0,463","0,621","-0,596","1,394","-2,554","-1,12","-1,12","1,178","4,223","0,457","1,382","0,115","-5,574","1,683","0,953","-2,541","-0,409","2,634","-0,541","-2,178","1,032","0,735","0,739","0,001","-1,581",21,44,"menu2, menu1, menu4"
ccf89e6d30e5d507ffef3f7e0,10,"841,498","420,746","254,407",TURKCELL,motorola,"-1,245","1,094","0,146","-1,364","4,013","3,106","1,194","-0,113","-0,242","-2,971","0,685","-0,975","2,767","-1,905","2,688","-2,257","-1,388","-1,553","-0,789","-2,23","-0,102","0,653","-0,679","-0,273","-1,028","-1,326","1,879","-0,383","1,18","-1,554","1,436","3,699","0,082","1,429","-0,113","-6,637","0,804","-0,065","-2,421","-1,349","0,21","-1,418","-0,374","0,851","2,176","1,603","-0,467","-1,691",4,28,"menu3, menu2, menu4"
062010b294c01d985c5a4ec15,10,"841,254","137,873","46,698",TURKCELL,Casper,"-1,987","1,65","0,051","-1,486","3,975","1,682","-0,437","0,973","0,146","-3,212","-1,619","-2,651","4,765","-1,169","2,661","-1,098","-1,921","-2,183","1,343","-2,125","2,071","-0,438","0,244","0,645","0,262","1,259","1,136","-1,61","0,371","0,194","-0,556","2,823","0,477","0,603","0,521","-6,364","1,861","0,394","-2,829","-1,764","0,491","-0,781","-0,99","1,033","0,444","0,72","-0,834","-1,597",26,67,"menu6, menu2, menu1"
26b73cddf5be3e13bfe0ce22c,10,"838,458","495,06","213,762",TURK TELEKOM,OPPO,"-0,996","2,005","0,354","-1,628","4,79","1,797","0,832","0,499","-1,786","-2,874","-1,442","-0,02","1,99","-1,46","3,504","-1,522","-1,051","-2,006","-1,205","-2,758","2,726","0,849","0,446","-1,863","1,912","0,229","1,516","-1,352","0,004","-1,316","-0,566","2,263","-0,8","2,001","-1,288","-5,299","2,576","-0,272","-3,622","0,934","1,258","-1,316","-1,847","0,241","0,713","2,178","0,828","-2,627",19,37,"menu9, menu6, menu5"
182467c75938657cb03e7c4e8,10,"838,367","343,32","266,184",VODAFONE TR,GM,"-1,697","1,946","-1,884","-1,475","3,782","2,333","1,22","0,218","1,046","-3,834","-0,21","-0,857","1,586","-1,573","3,14","-1,65","-1,895","-2,997","0,134","-2,168","0,918","1,351","-1,06","0,122","0,031","-0,869","0,627","-1,551","0,556","-0,493","0,123","4,616","0,231","1,069","0,653","-5,804","1,757","0,888","-2,538","-0,358","0,665","-0,856","-1,703","2,222","0,449","1,536","0,245","-2,629",15,37,"menu6, menu7, menu2"
750b7e79825092cca8c39dda2,10,"838,228","632,325","237,592",VODAFONE TR,Apple,"-1,25","1,661","-1,33","0,575","3,087","1,807","0,769","0,36","1,195","-4,582","-1,03","-1,441","1,029","-1,81","3,957","-1,577","-1,945","-2,615","0,695","-1,551","0,239","1,669","-0,191","-0,577","-1,232","-0,677","1,049","-0,979","-0,456","-0,13","-0,045","4,605","1,524","1,047","0,876","-5,348","2,79","1,167","-2,831","-0,413","-0,265","0,608","-3,901","1,387","0,783","0,046","0,58","-1,889",21,38,"menu6, menu9, menu4"
088bd8a55b61b46dcbdbfb8cc,10,"838,061","160,587","70,888",VODAFONE TR,samsung,"-1,706","1,347","-1,034","-1,238","3,063","2,154","0,809","0,523","0,764","-3,587","-0,236","0,162","3,655","-1,555","2,766","-2,377","-2,461","-2,025","1,232","-2,182","1,905","0,682","0,484","-0,675","0,01","-0,351","2,122","-0,883","0,404","-0,997","1,559","3,269","-0,536","-0,036","1,307","-6,087","0,587","1,739","-3,214","-1,402","1,078","-2,449","-1,894","1,727","0,539","1,769","-1,031","-2,058",25,45,"menu9, menu4, menu6"
10d440fcbe53876b5d3d5a154,10,"837,661","523,998","491,445",Unknown,xiaomi,"-1,304","2,072","0,806","0,788","0,958","3,399","0,882","2,576","3,609","-5,399","0,973","2,753","2,77","0,345","2,032","-1,765","-1,114","-2,385","-1,407","-2,773","0,028","0,71","-0,028","-0,27","1,01","-2,195","-1,421","-1,271","1,819","-0,801","0,817","1,22","-1,326","-0,869","0,859","-5,324","0,391","2,578","-1,525","-1,499","1,715","-2,346","-1,762","1,061","-1,784","2,578","-1,364","-3,448",4,28,"menu9, menu2, menu6"
f2daef40bb6f8fdd89cd039f2,10,"837,6","547,804","289,127",TURKCELL,samsung,"-1,728","2,376","-0,902","-0,72","3,868","2,502","0,665","0,927","-0,159","-4,292","0,599","-0,727","3,005","-0,52","3,984","-3,26","-1,568","-1,627","0,697","-1,988","1,412","1,231","-1,555","-0,565","0,101","-1,003","1,355","-1,661","1,203","-1,801","0,579","3,13","-0,528","0,903","-0,751","-5,313","1,622","1,392","-3,459","-0,878","1,892","-1,05","-1,023","0,408","0,636","1,293","-0,489","-3,453",7,45,"menu9, menu6, menu4"
c57ea58f9f1dcfd3650d8211a,10,"837,516","77,13","48,748",TURKCELL,Apple,"-1,594","1,41","0,941","-2,187","2,946","3,645","1,626","0,135","0,558","-3,442","-0,341","1,665","3,695","-0,614","2,251","-1,403","-1,671","-1,518","-1,019","-2,623","1,086","2,304","-2,187","0,461","1,189","-0,572","0,542","-1,081","0,565","-2,018","0,953","3,736","-0,705","-0,087","1,016","-6,272","0,498","0,283","-2,193","-0,911","1,325","-1,277","-1,618","1,122","-0,819","1,193","-1,511","-2,061",11,43,"menu6, menu2, menu5"
af98d508b626099d90858e87b,10,"837,217","67,846","48,376",TURK TELEKOM,Apple,"-2,456","0,39","0,463","-1,256","4,24","0,991","0,859","0,166","-0,74","-3,491","-1,669","-0,953","2,821","-1,081","2,397","-1,852","-0,213","-1,05","-0,043","-2,681","2,072","0,497","-0,266","-1,206","0,833","1,483","1,915","-0,728","1,18","-1,269","1,252","2,538","-0,084","0,908","-0,285","-6,501","2,42","0,293","-4,36","-0,041","1,747","-0,074","-1,679","-0,725","0,251","1,892","0,473","-2,698",35,61,"menu6, menu2, menu4"
f21d6e3f9c7001edb2e12fdbc,10,"835,017","383,931","242,084",TURKCELL,Redmi,"-1,735","2,244","-0,132","-1,787","5,37","1,995","0,816","0,746","0,634","-2,93","-0,795","-1,293","3,347","-0,7","2,926","-2,544","-1,728","-1,871","-0,701","-1,483","2,249","0,086","-0,864","-1,188","0,483","0,026","1,153","-1,566","0,242","-0,046","1,719","2,054","-1,117","1,602","-0,203","-5,948","2,242","0,522","-2,76","-1,277","1,613","-1,251","-1,536","0,387","0,566","0,795","-1,234","-2,216",30,53,"menu9, menu2, menu4"
9ce9bda1bcd78e393f7e69506,10,"834,818","412,918","257,277",VODAFONE TR,samsung,"-1,915","1,037","-0,308","-1,187","4,931","1,567","1,543","0,621","0,131","-2,722","-0,897","-0,76","2,436","-1,371","3,428","-1,658","-1,26","-1,156","0,241","-1,618","2,719","-0,173","-2,452","-0,153","2,144","0,718","1,358","-1,597","-0,313","-2,053","-0,465","3,214","0,261","1,347","-1,11","-6,516","1,19","-0,213","-2,505","0,703","1,433","-0,268","-1,803","0,609","1,258","0,111","-1,135","-1,498",30,52,"menu2, menu8, menu4"
e61692e303a36a5a751f3c1a9,10,"834,158","136,812","91,686",BIMCELL,samsung,"-1,761","2,084","-0,48","-1,754","3,552","2,643","-0,455","0,759","0,496","-2,955","-0,722","-1,135","1,372","-1,294","4,031","-2,054","-1,721","-1,844","-0,737","-1,932","1,909","0,432","-1,382","0,185","0,761","0,196","2,068","-1,306","0,257","-1,169","0,674","3,226","0,948","1,145","0,612","-6,803","1,992","0,787","-3,247","-0,682","0,841","-1,653","-0,486","0,152","1,052","0,334","-0,148","-1,773",34,59,"menu9, menu2, menu1"
44b6ebb97edae3312aee200b5,10,"833,343","159,452","150,386",VODAFONE TR,HUAWEI,"-1,984","1,784","0,948","-0,504","3,164","1,596","1,065","0,514","0,761","-3,959","-0,179","-1,362","2,426","-0,593","1,953","-2,406","-3,023","-2,685","0,748","-2,109","2,211","1,023","0,343","0,074","1,238","0,399","2,323","-0,765","0,289","-1,214","0,675","3,134","-0,593","0,775","0,246","-6,802","1,369","1,157","-3,36","-1,393","1,022","-0,876","-1,026","0,228","1,331","1,141","-1,056","-2,291",6,66,"menu6, menu2, menu1"
e130ea399243f5d4c9b849dd8,10,"832,263","107,255","68,228",TURK TELEKOM,samsung,"-1,028","0,972","-0,718","-0,67","3,711","2,046","0,203","0,187","0,982","-2,594","0,491","-1,373","2,704","-0,638","3,007","-3,327","-1,579","-2,016","1,285","-2,285","1,392","1,231","-0,649","-0,061","0,378","1,032","3,26","-1,639","0,213","-0,326","-0,3","2,437","-1,236","0,124","0,126","-6,313","0,946","0,587","-4,125","-0,998","2,429","-1,033","-1,941","0,947","1,537","1,131","-0,058","-3,239",24,68,"menu6, menu2, menu1"
09061444efe698ffe60f44ed4,10,"832,105","177,67","46,159",TURK TELEKOM,Apple,"-1,069","1,647","-0,614","-0,738","3,408","2,324","1,8","-0,092","0,627","-3,105","0,977","-0,408","3,711","-1,258","2,866","-2,065","-1,282","-2,372","0,096","-1,549","2,186","0,24","-0,825","-0,066","-0,32","0,235","0,954","-1,594","1,829","-1,074","0,639","3,296","-0,915","0,218","0,421","-6,454","0,408","0,97","-2,411","-1,325","1,421","-2,746","-1,216","1,432","0,655","1,052","-1,22","-3,326",10,37,"menu9, menu2, menu4"
122afc835ce9138150641e52d,10,"832,033","193,347","167,325",TURKCELL,Apple,"-3,015","1,819","-0,899","-0,244","2,419","1,892","1,278","0,345","1,676","-5,097","-0,401","-0,186","3,195","-0,982","2,227","-1,611","-2,655","-1,756","0,982","-1,663","1,462","1,857","-1,497","1,098","1,604","-0,292","1,517","-1,769","0,314","-2,273","2,168","3,052","-0,895","1,028","1,506","-5,736","1,566","0,816","-2,785","-0,413","0,572","-1,529","-2,336","-0,084","0,751","1,58","-0,532","-2,861",5,31,"menu6, menu2, menu9"
8e503a4cecbc8a7c9a3513319,10,"831,163","298,854","100,457",VODAFONE TR,samsung,"-2,305","2,434","-0,218","-0,91","1,694","2,277","0,049","0,869","1,143","-5,452","-0,987","-1,064","3,839","-0,35","4,359","-1,592","-1,804","-2,547","0,742","-1,809","0,864","2,098","-1,915","0,836","-0,916","-0,051","0,823","-1,194","0,244","0,515","0,407","1,24","-0,452","1,09","1,808","-6,252","1,844","0,991","-1,82","-1,815","0,759","-1,262","0,044","1,816","1,204","0,124","-1,616","-2,482",31,58,"menu9, menu2, menu8"
b1d311513e3853b956df40a51,10,"829,997","101,872","76,419",TURKCELL,OPPO,"-1,458","1,761","0,387","-0,19","3,441","1,787","1,287","0,036","0,844","-3,627","-1,898","-2,577","3,14","-1,534","3,225","-1,722","-0,839","-2,126","0,522","-0,982","1,51","0,286","-0,56","-0,279","0,009","-0,022","2,503","-1,461","0,518","-0,42","1,173","2,604","-1,25","0,42","0,1","-6,503","2,593","1,277","-3,426","-0,698","0,87","-0,275","-2,16","-0,351","1,08","0,613","0,222","-3,076",35,80,"menu2, menu4, menu1"
a5f394ad6e8c9bf56394470df,10,"829,891","545,397","157,751",TURKCELL,OPPO,"-2,046","1,284","-0,224","-0,683","3,084","3,136","0,906","0,405","1,567","-4,835","0,414","1,781","2,623","-1,077","2,598","-0,508","-3,454","-1,839","-0,816","-1,383","0,026","3,021","-0,466","0,436","0,529","-1,568","-0,183","-0,494","0,614","-1,451","2,957","3,115","-1,489","-0,228","2,011","-5,7","0,087","1,393","-1,074","-0,393","-0,225","-2,53","-1,241","1,9","-1,533","1,342","-2,009","-2,105",14,33,"menu6, menu9, menu5"
3bf41f7b4a9fc99963982599d,10,"829,467","823,21","292,185",VODAFONE TR,samsung,"-1,283","1,643","-0,446","-0,541","3,59","1,652","0,649","-0,283","0,735","-2,696","0,433","-1,973","3,414","-1,137","3,12","-2,374","-0,903","-2,498","0,632","-1,966","1,89","0,448","-1,744","0,605","0,132","0,049","2,034","-1,615","1,575","-0,195","1,343","2,857","-0,563","0,127","-0,909","-6,686","1,577","0,775","-3,219","-0,954","1,348","-1,415","-0,738","1,036","0,702","0,532","-1,86","-2,468",27,58,"menu6, menu2, menu1"
b190be1fe27a6575e39d7d0e0,10,"829,166","328,921","51,957",TURKCELL,samsung,"-2,594","1,148","0,575","-0,295","3,547","1,579","1,104","0,269","0,366","-3,56","-0,912","-0,405","3,194","-1,39","3,178","-3,011","-1,448","-3,017","-0,693","-0,778","1,709","1,658","-1,382","-0,133","0,52","0,265","1,915","-1,2","-0,281","-1,163","1,966","3,981","-0,837","0,557","1,32","-6,287","1,242","0,412","-2,499","-0,607","1,478","-0,058","-2,068","0,43","0,059","0,773","-0,77","-2,132",24,53,"menu2, menu4, menu1"
586ea58db36a1b7b9a5e82551,10,"828,774","165,733","63,97",TURKCELL,Apple,"-2,235","0,21","0,778","-1,725","2,209","2,644","2,656","1,128","0,777","-3,187","-1,231","-1,097","3,163","-0,461","3,037","-2,39","-0,738","-2,26","1,44","-2,061","1,646","1,54","-1,485","0,036","-0,387","0,372","2,117","-0,404","1,045","0,181","0,404","3,079","-0,719","-0,37","1,048","-6,93","1,212","-0,042","-2,747","-2,5","1,049","-0,949","-0,748","0,251","0,971","0,675","-1,069","-2,988",11,44,"menu9, menu2, menu1"
a2386ed57cc0c1c92bc3d2bd2,10,"828,445","405,526","162,414",TURKCELL,Apple,"-0,979","2,592","-0,373","-0,401","4,683","2,19","-0,418","0,039","1,045","-2,593","-0,177","-0,946","1,812","-1,916","3,13","-2,357","-1,303","-2,788","-1,16","-2,659","1,215","1,406","-1,079","-0,352","0,613","-0,775","1,389","-1,535","0,083","-1,157","0,758","3,54","-0,839","1,217","-0,115","-5,888","3,103","0,387","-2,616","-1,881","1,272","-0,598","-1,375","0,337","0,815","0,899","0,326","-1,62",14,48,"menu9, menu7, menu6"
37cca2e0edec3e9fd802287f3,10,"828,223","360,419","219,305",TURKCELL,Redmi,"-2,949","1,083","-0,167","1,166","1,691","4,178","0,107","1,821","3,442","-5,056","1,478","3,437","3,461","-2,048","0,381","-1,759","-0,661","-3,069","-1,075","-0,51","0,542","3,028","-0,416","-0,215","-0,899","-2,26","-1,12","-0,582","1,212","-0,687","1,503","1,753","-1,46","0,306","2,923","-4,903","-0,079","0,043","-0,68","-2,045","0,344","-1,149","-2,476","0,366","-1,572","2,493","-1,569","-1,853",2,30,"menu6, menu2, menu5"
06ecc541127b75971983699ff,10,"828,092","620,824","500,205",TURK TELEKOM,Sony,"-1,496","2,806","0,485","0,949","3,962","2,684","-0,081","0,201","0,881","-4,612","0,049","0,907","2,299","-1,674","1,49","-1,49","-1,82","-0,514","0,245","-2,785","0,108","3,041","0,887","-1,641","0,824","-1,048","1,071","-2,047","0,275","-1,181","-1,713","3,415","-0,201","0,21","-0,189","-5,14","1,122","2,347","-4,491","-2,596","0,046","-1,392","-1,954","2,516","0,11","0,873","0,942","-1,159",23,48,"menu6, menu9, menu1"
fbd6310331bb9c1802e06fd56,10,"827,485","226,174","212,142",TURKCELL,samsung,"-1,651","1,542","0,709","-1,643","3,717","2,529","0,092","1,583","-0,028","-4,016","-0,641","-0,778","2,796","-1,378","2,462","-3,276","-1,945","-1,985","-0,09","-1,063","2,641","1,988","-0,159","-1,313","0,288","0,054","2,327","-1,336","-1,244","-1,74","0,171","2,992","0,163","1,707","-0,204","-6,175","2,21","0,546","-3,139","-0,683","0,633","-0,27","-1,617","-0,088","0,935","1,914","0,216","-2,131",7,60,"menu6, menu2, menu5"
b121aeddeec7d314a1a486d4e,10,"826,986","68,611","48,63",BASE,Redmi,"-0,487","1,634","-0,636","-0,603","2,491","4,368","1,539","-0,851","2,3","-4,986","1,057","-2,018","1,3","-1,039","2,428","-3,234","0,186","-2,08","1,262","-1,317","-0,88","1,665","-0,167","-0,795","-1,517","0,659","0,718","0,942","0,002","0,419","-1,523","2,646","0,761","-1,105","2,489","-4,997","0,836","2,763","-3,289","-4,473","1,443","0,07","-1,417","0,545","-0,434","0,743","1,151","-3,817",6,74,"menu6, menu2, menu1"
1ff416d41eda7bb88c41b56d1,10,"826,308","620,068","313,719",VODAFONE TR,OPPO,"0,005","3,116","-1,319","-1,041","4,293","2,378","1,217","0,635","0,64","-3,811","0,297","-1,774","1,992","-1,021","3,483","-2,279","-1,8","-1,74","0,866","-1,134","1,971","1,281","-1,268","-0,446","0,443","-0,836","1,48","-2,407","0,033","-1,84","-0,535","3,038","-0,677","0,157","0,069","-5,357","2,168","0,508","-2,522","-2,129","1,497","-1,698","-2,082","1,966","0,351","1,126","0,628","-3,02",22,49,"menu3, menu2, menu5"
54ddbe5c547ef2e4e45f0042f,10,"825,577","221,928","159,462",TURKCELL,lge,"-0,244","1,57","-0,669","-2,165","5,688","3,085","0,533","0,49","0,315","-2,87","0,075","-0,555","1,693","-1,551","2,573","-1,809","-2,23","-1,689","-1,269","-2,022","2,182","0,113","-0,116","-1,322","1,286","-0,101","2,352","-2,15","-0,219","-0,757","0,82","2,499","-0,871","1,572","0,386","-5,539","1,028","0,014","-3,215","-1,328","1,421","-1,508","-2,128","0,635","1,499","1,365","1,072","-2,577",1,53,"menu9, menu2, menu4"
